net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Constantijnstraat,7681WE,7681WE,VROOMSHOOP,15,100.0,100.0,100,G4,1597,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Constantijnstraat,7681WG,7681WG,VROOMSHOOP,12,100.0,100.0,100,G4,1257,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Constantijnstraat,7681WH,7681WH,VROOMSHOOP,21,100.0,100.0,100,G4,1106,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Margrietstraat,7681WJ,7681WJ,VROOMSHOOP,17,100.0,100.0,100,G4,1678,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Margrietstraat,7681WK,7681WK,VROOMSHOOP,20,100.0,100.0,100,G4,1358,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Marijkestraat,7681WL,7681WL,VROOMSHOOP,12,100.0,100.0,92,G4,1836,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Marijkestraat,7681WN,7681WN,VROOMSHOOP,15,100.0,100.0,100,G4,1379,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Marijkestraat,7681WP,7681WP,VROOMSHOOP,12,100.0,100.0,100,G4,1318,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Mauritsstraat,7681WR,7681WR,VROOMSHOOP,20,100.0,100.0,100,G4,1478,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Mauritsstraat,7681WS,7681WS,VROOMSHOOP,24,100.0,100.0,100,G4,1230,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Willem de Zwijgerstraat,7681WT,7681WT,VROOMSHOOP,16,100.0,100.0,100,G4,1267,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Willem de Zwijgerstraat,7681WV,7681WX,VROOMSHOOP,25,100.0,100.0,100,G4,1192,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Johan Frisostraat,7681WZ,7681XA,VROOMSHOOP,26,100.0,100.0,100,G4,1350,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Willem Alexanderplein,7681XB,7681XB,VROOMSHOOP,18,100.0,100.0,100,G4,1427,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Prins Clausstraat,7681XC,7681XC,VROOMSHOOP,15,100.0,100.0,100,G4,1451,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Prins Clausstraat,7681XD,7681XE,VROOMSHOOP,22,100.0,100.0,100,G4,1365,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Prins Clausstraat,7681XG,7681XG,VROOMSHOOP,15,100.0,100.0,100,G4,1379,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Prins Clausstraat,7681XH,7681XH,VROOMSHOOP,20,100.0,100.0,100,G4,1464,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Prins Clausstraat,7681XJ,7681XJ,VROOMSHOOP,14,100.0,100.0,100,G4,1422,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Plantsoen,7681XK,7681XK,VROOMSHOOP,15,100.0,100.0,100,G4,1283,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Plantsoen,7681XL,7681XL,VROOMSHOOP,17,100.0,100.0,94,G4,1658,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Plantsoen,7681XM,7681XM,VROOMSHOOP,13,100.0,100.0,100,G4,2135,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Plantsoen,7681XN,7681XN,VROOMSHOOP,11,100.0,100.0,100,G4,1581,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Plantsoen,7681XP,7681XP,VROOMSHOOP,10,100.0,100.0,100,G4,2163,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Churchillstraat,7681XR,7681XR,VROOMSHOOP,15,100.0,100.0,100,G4,1924,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Churchillstraat,7681XS,7681XS,VROOMSHOOP,26,100.0,100.0,100,G4,1373,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Churchillstraat,7681XT,7681XT,VROOMSHOOP,23,100.0,100.0,91,G4,2205,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Flierakkers,7681XV,7681XV,VROOMSHOOP,16,100.0,100.0,100,G4,1178,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Flierakkers,7681XX,7681XX,VROOMSHOOP,11,100.0,100.0,100,G4,1169,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Flierakkers,7681XZ,7681XZ,VROOMSHOOP,13,100.0,100.0,100,G4,1185,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bijvank,7681ZA,7681ZA,VROOMSHOOP,17,100.0,100.0,100,G4,1224,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bijvank,7681ZB,7681ZB,VROOMSHOOP,26,100.0,100.0,100,G4,1164,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bijvank,7681ZC,7681ZC,VROOMSHOOP,15,100.0,100.0,100,G4,1180,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bijvank,7681ZD,7681ZG,VROOMSHOOP,28,100.0,100.0,100,G4,1283,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bevert,7681ZH,7681ZH,VROOMSHOOP,16,100.0,100.0,100,G4,1539,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bevert,7681ZJ,7681ZK,VROOMSHOOP,21,100.0,100.0,81,G4,3647,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Linderflier,7681ZL,7681ZM,VROOMSHOOP,39,100.0,100.0,95,G4,1979,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stobbelaan,7681ZN,7681ZN,VROOMSHOOP,35,100.0,100.0,100,G4,951,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Burg Koetjestraat,7681ZP,7683AA,VROOMSHOOP,17,100.0,100.0,88,G4,2766,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),'t Sumpel,7683AB,7683AB,DEN HAM OV,16,100.0,100.0,69,G4,2058,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),'t Sumpel,7683AC,7683AC,DEN HAM OV,23,100.0,100.0,91,G4,2129,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),'t Sumpel,7683AD,7683AE,DEN HAM OV,26,100.0,100.0,92,G4,1894,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roggestraat,7683AG,7683AG,DEN HAM OV,20,100.0,100.0,95,G4,1503,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roggestraat,7683AH,7683AH,DEN HAM OV,14,100.0,100.0,57,G4,2096,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roggestraat,7683AJ,7683AJ,DEN HAM OV,25,100.0,100.0,96,G4,1860,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kempersgoren,7683AK,7683AK,DEN HAM OV,20,100.0,100.0,100,G4,1512,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Heemsteres,7683AL,7683AL,DEN HAM OV,18,100.0,100.0,100,G4,1213,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Heemsteres,7683AM,7683AM,DEN HAM OV,16,100.0,100.0,100,G4,1837,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kerkpad,7683AN,7683AN,DEN HAM OV,27,100.0,100.0,100,G4,1333,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Henry Dunantstraat,7683AP,7683AP,DEN HAM OV,18,100.0,100.0,100,G4,1813,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Maten,7683AR,7683AR,DEN HAM OV,12,100.0,100.0,100,G4,1462,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Tye,7683AS,7683AT,DEN HAM OV,23,100.0,95.65,91,G4,2613,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Ommerweg,7683AV,7683AV,DEN HAM OV,16,100.0,100.0,75,G4,4989,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Ommerweg,7683AW,7683AW,DEN HAM OV,18,100.0,100.0,67,G4,4081,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Ommerweg,7683AX,7683AX,DEN HAM OV,25,100.0,100.0,96,G4,1427,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Ommerweg,7683AZ,7683AZ,DEN HAM OV,16,100.0,100.0,75,G4,2844,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7683BA,7683BA,DEN HAM OV,19,100.0,94.74,68,G4,3654,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7683BB,7683BB,DEN HAM OV,16,100.0,100.0,81,G4,2846,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7683BC,7683BC,DEN HAM OV,10,100.0,100.0,60,G4,3645,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Smitstraat,7683BD,7683BD,DEN HAM OV,13,100.0,100.0,92,G4,2519,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Smitstraat,7683BE,7683BE,DEN HAM OV,14,100.0,92.86,79,G4,3403,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dorpsstraat,7683BG,7683BG,DEN HAM OV,16,100.0,100.0,75,G4,3508,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dorpsstraat,7683BH,7683BK,DEN HAM OV,25,100.0,100.0,68,G4,3694,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dorpsstraat,7683BL,7683BM,DEN HAM OVL,28,100.0,100.0,89,G4,2146,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Brinkstraat,7683BN,7683BP,DEN HAM OV,21,100.0,100.0,86,G4,2764,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Slingerweg,7683BR,7683BR,DEN HAM OV,23,100.0,100.0,96,G4,1674,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zuivelstraat,7683BS,7683CA,DEN HAM OV,43,100.0,100.0,100,G4,1531,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Larinck,7683CB,7683CC,DEN HAM OV,22,100.0,100.0,100,G4,1940,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pinnekershoek,7683CD,7683CD,DEN HAM OV,13,100.0,100.0,100,G4,1639,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blesdijk,7683CE,7683CE,DEN HAM OV,41,100.0,100.0,100,G4,1146,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Goosensplein,7683CG,7683CH,DEN HAM OV,51,100.0,100.0,98,G4,1290,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Vloedgraven,7683CJ,7683CJ,DEN HAM OV,29,100.0,100.0,100,G4,1477,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roelofsbrink,7683CK,7683CL,DEN HAM OV,19,100.0,100.0,100,G4,586,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Tulshoek,7683CM,7683PA,DEN HAM OV,30,100.0,96.67,83,G4,2292,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Meersendijk,7683PB,7683PC,DEN HAM OV,22,100.0,100.0,50,G4,2855,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Meersendijk,7683PD,7683PE,DEN HAM OV,33,100.0,90.91,76,G4,2583,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hallerhoek,7683PG,7683PG,DEN HAM OV,17,100.0,100.0,65,G4,3141,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Marleseweg,7683PH,7683PJ,DEN HAM OV,27,100.0,100.0,93,G4,2598,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Schapendijk,7683PK,7683PK,DEN HAM OV,10,100.0,100.0,80,G4,2191,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vriezendijk,7683PL,7683PL,DEN HAM OV,24,100.0,95.83,83,G4,1864,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zomerweg,7683PM,7683PM,DEN HAM OV,17,100.0,100.0,82,G4,2562,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zomerweg,7683PN,7683PN,DEN HAM OV,24,100.0,100.0,75,G4,2741,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zomerweg,7683PP,7683PP,DEN HAM OV,23,100.0,100.0,91,G4,2280,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zomerweg,7683PR,7683PX,DEN HAM OV,48,100.0,95.83,83,G4,2778,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lindrot,7683PZ,7683RA,DEN HAM OV,42,100.0,100.0,95,G4,1606,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Twistweg,7683RB,7683RC,DEN HAM OV,31,100.0,100.0,81,G4,2848,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wittenbrink,7683RD,7683RD,DEN HAM OV,12,100.0,100.0,92,G4,2186,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wittenbrink,7683RE,7683RE,DEN HAM OV,29,100.0,96.55,76,G4,1920,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Daarleseweg,7683RG,7683RG,DEN HAM OV,11,100.0,90.91,73,G4,3039,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vroomshoopseweg,7683RH,7683RH,DEN HAM OV,13,100.0,100.0,92,G4,4393,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vroomshoopseweg,7683RJ,7683RJ,DEN HAM OV,17,100.0,100.0,82,G4,2330,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vroomshoopseweg,7683RK,7683RL,DEN HAM OV,21,100.0,100.0,71,G4,2969,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vroomshoopseweg,7683RM,7683RM,DEN HAM OV,14,100.0,100.0,71,G4,2323,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vierde Blokweg,7683RN,7683RN,DEN HAM OV,14,100.0,100.0,100,G4,1839,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Russenweg,7683RP,7683RP,DEN HAM OV,15,100.0,100.0,80,G4,2024,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kooiweg,7683RR,7683RR,DEN HAM OV,17,100.0,100.0,71,G4,1928,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dennenweg,7683RS,7683RV,DEN HAM OV,44,100.0,100.0,93,G4,1831,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Middenweg,7683RW,7683SB,DEN HAM OV,44,100.0,97.73,84,G4,2234,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nienenhoek,7683SC,7683SC,DEN HAM OV,17,100.0,100.0,82,G4,3398,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Leertendijk,7683SE,7683SE,DEN HAM OV,15,100.0,100.0,87,G4,2513,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Janmansweg,7683SG,7683SG,DEN HAM OV,16,100.0,100.0,94,G4,2456,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vosseboerweg,7683SH,7683SH,DEN HAM OV,22,100.0,95.45,86,G4,2087,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hammerflier,7683SK,7683SK,DEN HAM OV,17,100.0,100.0,71,G4,2710,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bossinkkamp,7683SL,7683SL,DEN HAM OV,16,100.0,100.0,75,G4,2491,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bossinkkamp,7683SM,7683SM,DEN HAM OV,13,100.0,100.0,100,G4,2368,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Geerdijk,7683SN,7683SN,DEN HAM OV,19,100.0,100.0,100,G4,2442,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Geerdijk,7683SP,7683SP,DEN HAM OV,14,100.0,100.0,93,G4,2255,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Geerdijk,7683SR,7683SR,DEN HAM OV,14,100.0,100.0,86,G4,2723,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oudelaarsweg,7683ST,7683SW,DEN HAM OV,30,100.0,100.0,87,G4,2425,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Achteres,7683SX,7683SX,DEN HAM OV,11,100.0,100.0,82,G4,4673,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Achteres,7683SZ,7683VB,DEN HAM OV,27,100.0,100.0,85,G4,1557,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7683VC,7683VC,DEN HAM OV,13,100.0,100.0,69,G4,4035,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7683VD,7683VE,DEN HAM OV,23,100.0,100.0,96,G4,2466,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7683VG,7683VG,DEN HAM OV,13,100.0,100.0,100,G4,2030,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Esweg,7683VH,7683VH,DEN HAM OV,13,100.0,100.0,85,G4,2420,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Esweg,7683VJ,7683VJ,DEN HAM OV,19,100.0,100.0,95,G4,2420,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Esweg,7683VK,7683VK,DEN HAM OV,23,100.0,100.0,87,G4,2792,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Magelerweg,7683VL,7683VL,DEN HAM OV,10,100.0,100.0,100,G4,1815,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Magelerweg,7683VM,7683VM,DEN HAM OV,24,100.0,100.0,92,G4,1580,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Magelerweg,7683VN,7683VN,DEN HAM OV,24,100.0,100.0,100,G4,1372,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kosterspad,7683VP,7683VR,DEN HAM OV,24,100.0,100.0,92,G4,1413,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Het Liefferdinck,7683VT,7683VV,DEN HAM OV,34,100.0,100.0,74,G4,1790,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kosterskamp,7683VW,7683VW,DEN HAM OV,18,100.0,100.0,100,G4,2029,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kosterskamp,7683VX,7683VX,DEN HAM OV,14,100.0,100.0,100,G4,1559,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kosterskamp,7683VZ,7683VZ,DEN HAM OV,11,100.0,100.0,100,G4,1257,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Hanen,7683WB,7683WB,DEN HAM OV,19,100.0,100.0,100,G4,1274,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Hanen,7683WC,7683WC,DEN HAM OV,22,100.0,100.0,100,G4,1133,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Graft,7683WD,7683WD,DEN HAM OV,16,100.0,100.0,100,G4,1187,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roelvinck,7683WE,7683WG,DEN HAM OV,24,100.0,100.0,100,G4,1465,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weelinckbroek,7683WH,7683WJ,DEN HAM OV,20,100.0,100.0,100,G4,1619,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gesincklaer,7683WK,7683WK,DEN HAM OV,14,100.0,100.0,100,G4,1626,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Tumelers,7683WL,7683WL,DEN HAM OV,26,100.0,100.0,100,G4,1471,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bussinck,7683WN,7683WP,DEN HAM OV,27,100.0,100.0,96,G4,1735,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lambertinck,7683WR,7683WR,DEN HAM OV,18,100.0,100.0,100,G4,1618,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wigboldinck,7683WS,7683WS,DEN HAM OV,23,100.0,100.0,100,G4,1343,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wigboldinck,7683WT,7683WT,DEN HAM OV,21,100.0,100.0,100,G4,1667,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wigboldinck,7683WV,7683WV,DEN HAM OV,11,100.0,100.0,100,G4,2083,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wigboldinck,7683WX,7683WX,DEN HAM OV,17,100.0,100.0,100,G4,1604,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Derckinck,7683WZ,7683WZ,DEN HAM OV,17,100.0,100.0,100,G4,1238,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Cappenbergstraat,7683XA,7683XA,DEN HAM OV,17,100.0,100.0,100,G4,1500,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Cappenbergstraat,7683XB,7683XB,DEN HAM OV,12,100.0,100.0,100,G4,1926,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Broekmaten,7683XH,7683XH,DEN HAM OV,21,100.0,100.0,86,G4,2617,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Broekmaten,7683XJ,7683XJ,DEN HAM OV,14,100.0,100.0,100,G4,1453,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Broekmaten,7683XK,7683XK,DEN HAM OV,12,100.0,100.0,67,G4,2174,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Chevalleraustraat,7683XL,7683XM,DEN HAM OV,23,100.0,100.0,100,G4,1464,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lagemaat,7683XN,7683XN,DEN HAM OV,19,100.0,100.0,79,G4,1962,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Mute,7683XP,7683XP,DEN HAM OV,13,100.0,100.0,92,G4,1476,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Mute,7683XR,7683XR,DEN HAM OV,11,100.0,100.0,73,G4,1664,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Mute,7683XS,7683XS,DEN HAM OV,16,100.0,100.0,94,G4,1519,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Mute,7683XT,7683XT,DEN HAM OV,10,100.0,100.0,100,G4,1666,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Drift,7683XW,7686AA,DEN HAM OV,37,100.0,100.0,81,G4,2173,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Geerdijk,7686AB,7686AB,GEERDIJK,11,100.0,100.0,91,G4,2472,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kolenmieten,7686AC,7686AC,GEERDIJK,26,100.0,100.0,92,G4,2161,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Polderweg,7686AD,7686AD,GEERDIJK,12,100.0,83.33,75,G4,2163,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Noorderweg,7686CE,7686CG,GEERDIJK,25,100.0,100.0,96,G4,1916,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Noorderweg,7686CH,7686CH,GEERDIJK,17,100.0,100.0,82,G4,2444,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Noorderweg,7686CJ,7686CJ,GEERDIJK,21,100.0,100.0,95,G4,2379,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Fortwijk,7686CL,7686CM,GEERDIJK,50,100.0,100.0,92,G4,2053,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Tweede Blokweg,7686CN,7691AA,GEERDIJK,48,100.0,100.0,90,G4,2001,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kuyperstraat,7691AB,7691AB,BERGENTHEIM,18,100.0,100.0,100,G4,1418,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Cort van der Lindenstr,7691AC,7691AC,BERGENTHEIM,11,100.0,100.0,100,G4,1387,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vd Duyn van Maasdamstr,7691AD,7691AD,BERGENTHEIM,46,100.0,100.0,100,G4,1462,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vd Duyn van Maasdamstr,7691AE,7691AE,BERGENTHEIM,47,100.0,100.0,96,G4,1375,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Troelstrastraat,7691AG,7691AG,BERGENTHEIM,18,100.0,100.0,100,G4,1300,0.0,0.0
