net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gravenallee,7607AG,7607AG,ALMELO,18,89,94,61,3x25,4965,94,61
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Doelenstraat,7607AH,7607AH,ALMELO,23,100,100,61,1x35,2989,91,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schans,7607AJ,7607AJ,ALMELO,20,100,100,55,3x25,3036,95,70
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Doelengang,7607AK,7607AL,ALMELO,35,91,97,77,1x35,3808,91,74
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rondeel,7607AM,7607AM,ALMELO,35,91,100,94,1x35,2223,89,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rondeel,7607AN,7607AN,ALMELO,29,83,100,86,1x35,3126,97,97
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oosteres,7607AP,7607AR,ALMELO,26,92,100,96,1x35,2681,85,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Korte Oosteres,7607AS,7607AS,ALMELO,27,96,100,93,1x35,1976,96,96
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Winkelsteeg,7607AT,7607AT,ALMELO,53,98,100,85,1x35,5092,96,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ootmarsumsestraat,7607AV,7607BA,ALMELO,26,96,100,65,1x35,7050,96,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ootmarsumsestraat,7607BC,7607BC,ALMELO,15,100,93,60,3x25,10671,93,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ootmarsumsestraat,7607BD,7607BH,ALMELO,47,98,98,57,1x35,7748,89,74
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oranjestraat,7607BJ,7607BJ,ALMELO,19,95,84,84,3x25,5626,79,58
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oranjestraat,7607BK,7607BK,ALMELO,10,100,100,50,3x25,13067,100,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boddenstraat,7607BL,7607BL,ALMELO,21,100,100,100,1x35,2863,81,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boddenstraat,7607BM,7607BM,ALMELO,16,100,100,38,1x35,9629,94,63
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boddenstraat,7607BN,7607BN,ALMELO,21,95,95,48,3x25,7304,95,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jan Muldersgang,7607BP,7607BR,ALMELO,12,100,100,50,3x25,1145,83,42
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kerkstraat,7607BS,7607BS,ALMELO,16,100,81,31,1x35,10696,81,56
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kerkplein,7607BT,7607CA,ALMELO,28,96,100,36,3x25,9757,89,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CB,7607CB,ALMELO,12,92,83,50,3x25,7150,75,58
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CC,7607CC,ALMELO,10,100,100,30,3x50,16318,80,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CD,7607CD,ALMELO,14,100,100,57,3x25,12479,86,64
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Passage,7607CE,7607CE,ALMELO,39,97,92,56,1x35,12691,95,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CG,7607CH,ALMELO,20,100,100,30,3x25,16669,95,65
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CJ,7607CJ,ALMELO,13,100,100,46,3x25,10046,100,62
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CK,7607CK,ALMELO,41,100,100,93,1x35,2632,95,78
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CL,7607CM,ALMELO,21,100,95,62,3x25,7219,95,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CN,7607CN,ALMELO,13,100,100,38,1x35,6006,92,54
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CP,7607CR,ALMELO,19,100,100,32,3x25,15907,84,74
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CS,7607CT,ALMELO,19,95,89,26,1x35,23448,89,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CV,7607CV,ALMELO,17,100,88,35,1x35,18725,88,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CW,7607CW,ALMELO,19,100,89,47,1x35,14706,84,63
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Grotestraat,7607CX,7607CZ,ALMELO,23,100,87,48,1x35,10123,78,48
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mennistenhoek,7607DA,7607DA,ALMELO,22,100,100,95,1x35,2666,91,82
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mennistenhoek,7607DB,7607DB,ALMELO,23,100,100,91,1x35,2361,87,78
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mennistenhoek,7607DC,7607DC,ALMELO,20,100,100,100,1x35,1468,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mennistenhoek,7607DD,7607DD,ALMELO,14,100,100,100,1x35,2121,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bartelshoek,7607DE,7607DE,ALMELO,20,100,100,100,1x35,1671,80,65
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mennistenhoek,7607DG,7607DG,ALMELO,13,100,100,100,1x35,2515,92,69
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bartelshoek,7607DH,7607DH,ALMELO,22,95,100,91,1x35,1832,91,82
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Touwbaan,7607EA,7607EA,ALMELO,31,97,100,87,1x35,2167,97,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Willemsgang,7607EB,7607EB,ALMELO,31,100,100,100,1x35,1778,87,87
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagengracht,7607EC,7607EC,ALMELO,12,100,100,50,1x35,6086,67,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagengracht,7607ED,7607ED,ALMELO,11,100,100,100,1x35,1978,82,82
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagengracht,7607EE,7607EE,ALMELO,21,100,95,100,1x35,1958,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schalderoi,7607EG,7607EG,ALMELO,23,96,100,87,1x35,2612,96,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Willemsgang,7607EJ,7607EJ,ALMELO,14,100,100,86,1x35,1537,93,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Stadhuisplein,7607EK,7607EK,ALMELO,16,100,100,31,1x35,14205,94,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagenstraat,7607EP,7607EP,ALMELO,49,100,100,92,1x35,3089,94,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Haven Noordzijde,7607ER,7607ER,ALMELO,27,100,100,70,1x35,6496,96,63
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Haven Noordzijde,7607ES,7607EV,ALMELO,26,100,100,85,1x35,4271,88,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Haven Zuidzijde,7607EW,7607EX,ALMELO,21,100,100,90,1x35,3090,95,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagenstraat,7607EZ,7607EZ,ALMELO,40,100,100,98,1x35,1571,100,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Egbert Gorterstraat,7607GB,7607GC,ALMELO,42,100,100,95,1x35,2386,98,98
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Stationsplein,7607GD,7607GE,ALMELO,20,100,90,30,3x25,14713,85,45
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wierdensestraat,7607GG,7607GH,ALMELO,57,100,98,77,1x35,3898,98,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wierdensestraat,7607GJ,7607GL,ALMELO,77,100,100,84,1x35,3754,97,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Eerste Sligtestraat,7607GM,7607GP,ALMELO,22,91,100,77,1x35,2472,91,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tweede Sligtestraat,7607GR,7607GR,ALMELO,10,100,100,60,1x35,2501,100,70
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Poulinkstraat,7607GS,7607GS,ALMELO,41,100,100,88,1x35,2305,93,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Poulinkstraat,7607GT,7607GT,ALMELO,28,100,100,96,1x35,1845,89,82
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Swanehof,7607GV,7607GV,ALMELO,39,100,100,97,1x35,1565,95,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607GW,7607HA,ALMELO,33,100,100,55,1x35,9907,82,61
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Adastraat,7607HB,7607HB,ALMELO,19,100,100,53,1x35,6271,95,68
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Marktstraat,7607HC,7607HC,ALMELO,14,100,100,57,1x35,5049,93,64
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Marktstraat,7607HD,7607HD,ALMELO,36,100,100,78,1x35,2869,75,61
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boompjes,7607HE,7607HE,ALMELO,17,100,100,53,1x35,2388,94,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boompjes,7607HG,7607HG,ALMELO,36,100,100,83,1x35,2975,100,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Werf,7607HH,7607HJ,ALMELO,50,100,98,92,1x35,3199,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kloosterhofpad,7607HK,7607HM,ALMELO,18,100,72,33,3x35,23157,94,61
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Corridor,7607HN,7607HN,ALMELO,20,100,90,75,1x35,6672,100,45
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Waag,7607HP,7607HP,ALMELO,16,100,100,63,1x35,7455,88,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Galerij,7607HR,7607HR,ALMELO,33,100,88,55,1x35,12040,94,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schokland,7607HS,7607HS,ALMELO,12,100,100,75,1x35,2678,83,75
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kloosterhofpad,7607HT,7607HT,ALMELO,67,99,61,97,1x35,2516,93,60
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kloosterhofpad,7607HV,7607HV,ALMELO,67,100,63,63,3x25,1562,97,63
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kloosterhofpad,7607HW,7607HW,ALMELO,25,100,0,100,1x35,825,60,0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kloosterhofpad,7607HX,7607HX,ALMELO,13,100,0,100,1x35,0,0,0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Koornmarkt,7607HZ,7607HZ,ALMELO,25,100,100,44,1x35,15155,96,64
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schuttenstraat,7607JA,7607JA,ALMELO,31,100,100,81,1x35,5143,100,58
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Korte Prinsenstraat,7607JB,7607JB,ALMELO,30,100,100,97,1x35,1414,57,57
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prinsenstraat,7607JC,7607JC,ALMELO,13,100,100,62,1x35,4954,85,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prinsenstraat,7607JD,7607JD,ALMELO,19,100,100,84,1x35,2732,84,74
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Holtjesstraat,7607JE,7607JG,ALMELO,20,100,100,95,1x35,2117,90,70
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tuinstraat,7607JH,7607JH,ALMELO,16,100,100,94,1x35,2788,94,63
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tuinstraat,7607JK,7607JM,ALMELO,34,91,100,97,1x35,2478,91,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kolkstraat,7607JN,7607JN,ALMELO,28,100,100,96,1x35,2148,96,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pr Catharina-Amaliaplein,7607JP,7607JS,ALMELO,20,90,100,95,1x35,5626,90,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagenborgh,7607JT,7607JT,ALMELO,56,100,100,98,1x35,1748,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hagenborgh,7607JV,7607JV,ALMELO,88,100,100,91,1x35,3119,81,66
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanenbelt,7607JW,7607JW,ALMELO,53,100,98,94,1x35,2234,96,66
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prinsenstraat,7607JZ,7607JZ,ALMELO,24,100,100,92,1x35,1965,96,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zuiderstraat,7607KA,7607KE,ALMELO,26,100,85,38,1x35,8979,85,62
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornerbroeksestraat,7607KG,7607KG,ALMELO,12,92,92,67,3x25,15286,83,58
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornerbroeksestraat,7607KH,7607KH,ALMELO,30,100,100,93,1x35,2221,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KJ,7607KJ,ALMELO,43,100,100,81,1x35,5510,100,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KK,7607KK,ALMELO,19,100,89,53,1x35,11083,89,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KL,7607KL,ALMELO,13,77,100,54,1x35,8818,92,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KM,7607KM,ALMELO,11,73,100,55,1x35,4112,82,73
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KN,7607KN,ALMELO,14,100,100,43,3x25,6574,93,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KP,7607KS,ALMELO,33,88,97,67,1x35,3714,88,73
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KT,7607LB,ALMELO,43,93,95,65,1x35,4475,95,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bavinkstraat,7607LC,7607LC,ALMELO,10,90,100,60,1x35,1718,60,60
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Molenkampspark,7607LD,7607LE,ALMELO,15,73,100,47,3x25,4256,93,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Molenkampspark,7607LG,7607LH,ALMELO,19,79,100,58,1x35,3156,95,95
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dinkelstraat,7607LJ,7607LJ,ALMELO,13,85,100,46,1x35,3425,100,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Looleestraat,7607LK,7607LK,ALMELO,10,100,100,70,1x35,2728,90,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vechtstraat,7607LL,7607LM,ALMELO,22,91,100,50,1x35,3593,100,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reggestraat,7607LN,7607LP,ALMELO,26,92,100,58,1x35,3803,96,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schipbeekstraat,7607LR,7607LR,ALMELO,13,85,100,54,3x25,3021,100,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schipbeekstraat,7607LS,7607LS,ALMELO,10,90,100,60,3x25,6756,90,60
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Keteldiepstraat,7607LT,7607LT,ALMELO,32,91,100,75,1x35,3536,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reeststraat,7607LV,7607LV,ALMELO,28,82,96,50,1x35,4019,96,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Flevoplantsoen,7607LW,7607LW,ALMELO,14,93,93,86,1x35,4485,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Flevoplantsoen,7607LX,7607LX,ALMELO,14,79,100,36,1x25,3072,100,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ganzendiepstraat,7607LZ,7607LZ,ALMELO,38,84,100,84,1x35,2954,95,82
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MA,7607MA,ALMELO,17,100,100,94,1x35,2946,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MB,7607MB,ALMELO,16,100,100,100,1x35,1934,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MC,7607MC,ALMELO,12,83,100,83,1x35,4467,100,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MD,7607MD,ALMELO,14,100,100,100,1x35,2868,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wingerd,7607ME,7607ME,ALMELO,26,100,100,96,1x35,3343,88,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wingerd,7607MG,7607MG,ALMELO,16,100,100,94,1x35,1977,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wingerd,7607MH,7607MH,ALMELO,39,100,100,97,1x35,2053,95,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gaarden,7607MJ,7607MJ,ALMELO,17,100,100,94,1x35,2402,100,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gaarden,7607MK,7607MK,ALMELO,24,92,100,96,1x35,3764,100,100
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bongerd,7607ML,7607ML,ALMELO,20,100,100,90,1x35,2521,95,70
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NA,7607NA,ALMELO,20,100,100,85,1x35,2126,80,60
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NB,7607NB,ALMELO,13,100,100,54,1x35,3462,100,62
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NC,7607NC,ALMELO,27,100,100,52,1x35,4061,78,52
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607ND,7607ND,ALMELO,16,100,100,56,1x35,1574,81,56
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NE,7607NE,ALMELO,14,100,100,57,1x25,1718,79,79
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Denizli,7607NG,7607NG,ALMELO,14,71,93,43,1x35,7966,100,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NH,7607NH,ALMELO,27,70,100,67,1x35,2993,100,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NJ,7607NJ,ALMELO,35,100,100,80,1x35,2305,100,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Krikkenstraat,7607NK,7607NM,ALMELO,22,91,95,68,1x35,4903,91,73
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Marchelmlaan,7607NN,7607NN,ALMELO,13,85,100,54,1x35,2694,85,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Thomas a Kempislaan,7607NP,7607NP,ALMELO,16,94,100,81,1x35,3131,94,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Geert Grootelaan,7607NR,7607NR,ALMELO,15,100,100,80,1x35,2345,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reviuslaan,7607NS,7607NS,ALMELO,16,94,100,44,1x35,3318,94,94
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reviuslaan,7607NT,7607NV,ALMELO,24,92,100,42,3x25,3053,100,96
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Thomas Ainsworthlaan,7607NW,7607NW,ALMELO,127,100,99,57,1x25,1292,87,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hanzelaan,7607NX,7607NX,ALMELO,41,95,100,98,1x35,2581,100,93
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Castellolaan,7607NZ,7607PB,ALMELO,31,84,100,58,1x35,5890,97,87
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rijnstraat,7607PC,7607PC,ALMELO,63,98,100,95,1x35,2096,89,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Waalstraat,7607PD,7607PD,ALMELO,17,94,100,100,1x35,1920,82,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Maasstraat,7607PE,7607PG,ALMELO,34,100,97,56,1x35,1757,85,65
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Maasstraat,7607PH,7607PH,ALMELO,25,100,100,60,1x25,1389,92,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Maasstraat,7607PJ,7607PJ,ALMELO,18,100,100,50,1x25,1501,89,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Berkelstraat,7607PK,7607PK,ALMELO,21,90,90,33,1x25,5735,86,62
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Scheldehof,7607PL,7607PL,ALMELO,18,94,100,61,1x35,2422,83,61
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Merwedehof,7607PM,7607PM,ALMELO,17,100,100,47,1x25,1861,88,76
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lekstraat,7607PN,7607PN,ALMELO,14,93,100,50,1x35,3923,86,57
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Biel,7607PP,7607PP,ALMELO,19,95,100,63,1x35,7161,100,84
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Kortrijk,7607PR,7607PR,ALMELO,18,100,94,67,1x25,3974,100,78
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Kortrijk,7607PS,7607PS,ALMELO,17,100,100,53,1x25,4487,88,71
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Kortrijk,7607PT,7607PW,ALMELO,31,97,97,42,1x25,3647,97,81
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Koge,7607PX,7607RE,ALMELO,43,81,95,56,3x25,7359,98,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jura,7607RG,7607RG,ALMELO,13,62,100,54,3x25,9906,100,77
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jura,7607RH,7607RH,ALMELO,13,77,92,38,1x35,9350,85,85
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Bolkshuis,7607RM,7607RM,ALMELO,12,83,100,75,1x35,4662,100,67
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Brinkhuis,7607RN,7607RN,ALMELO,26,92,100,88,1x35,4523,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Wolfshuis,7607RP,7607RP,ALMELO,17,76,100,65,1x35,5176,100,88
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Hulshorst,7607RR,7607RS,ALMELO,25,80,100,76,1x35,4514,100,84
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Reefman,7607RT,7607RT,ALMELO,12,75,100,67,1x35,6974,100,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Kalkhaar,7607RV,7607RW,ALMELO,18,100,100,67,3x25,8226,100,89
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Centrumplein,7607SB,7607SG,ALMELO,65,98,94,89,1x35,2854,94,83
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Aletta Jacobsstraat,7607SH,7607SH,ALMELO,51,100,100,100,1x35,1536,96,92
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wilhelmina Druckerpad,7607SJ,7607SK,ALMELO,49,100,94,96,1x35,2800,96,80
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Joke Smitstraat,7607SL,7607SL,ALMELO,44,100,100,100,1x35,1557,100,91
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rosa Luxemburgstraat,7607SM,7607SM,ALMELO,11,100,18,45,3x25,15573,100,18
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klara Zetkinstraat,7607SN,7607SN,ALMELO,21,95,100,95,1x35,2557,100,86
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klara Zetkinstraat,7607SP,7607SP,ALMELO,20,100,100,100,1x35,1313,100,90
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klara Zetkinstraat,7607SR,7607SV,ALMELO,42,98,83,81,1x35,6415,98,69
