net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KM,7607KM,ALMELO,11,72.73,100.0,55,1x35,4429,81.82,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KN,7607KN,ALMELO,14,100.0,100.0,43,3x25,7872,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KP,7607KS,ALMELO,33,87.88,100.0,67,1x35,3848,87.88,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bornsestraat,7607KT,7607LB,ALMELO,43,95.35,97.67,65,1x35,4248,95.35,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bavinkstraat,7607LC,7607LC,ALMELO,10,90.0,100.0,60,1x35,1749,60.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Molenkampspark,7607LD,7607LE,ALMELO,15,80.0,93.33,47,3x25,4360,93.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Molenkampspark,7607LG,7607LH,ALMELO,19,78.95,100.0,58,1x35,3319,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dinkelstraat,7607LJ,7607LJ,ALMELO,13,84.62,100.0,46,1x35,3577,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Looleestraat,7607LK,7607LK,ALMELO,10,100.0,100.0,70,1x35,3062,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vechtstraat,7607LL,7607LM,ALMELO,22,95.45,100.0,50,1x35,3713,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reggestraat,7607LN,7607LP,ALMELO,26,92.31,100.0,58,1x35,3710,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schipbeekstraat,7607LR,7607LR,ALMELO,13,100.0,100.0,54,3x25,3275,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schipbeekstraat,7607LS,7607LS,ALMELO,10,90.0,100.0,60,3x25,6625,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Keteldiepstraat,7607LT,7607LT,ALMELO,32,96.88,100.0,78,1x35,3539,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reeststraat,7607LV,7607LV,ALMELO,28,85.71,96.43,50,1x35,4050,96.43,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Flevoplantsoen,7607LW,7607LW,ALMELO,13,92.31,100.0,92,1x35,4068,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Flevoplantsoen,7607LX,7607LX,ALMELO,14,85.71,100.0,43,1x35,3279,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ganzendiepstraat,7607LZ,7607LZ,ALMELO,38,86.84,100.0,84,1x35,3087,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MA,7607MA,ALMELO,17,100.0,100.0,94,1x35,3292,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MB,7607MB,ALMELO,16,100.0,100.0,100,1x35,2160,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MC,7607MC,ALMELO,12,83.33,100.0,83,1x35,4227,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sesastraat,7607MD,7607MD,ALMELO,14,100.0,100.0,100,1x35,2489,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wingerd,7607ME,7607ME,ALMELO,26,100.0,100.0,96,1x35,3264,88.46,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wingerd,7607MG,7607MG,ALMELO,16,100.0,100.0,94,1x35,1980,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wingerd,7607MH,7607MH,ALMELO,39,100.0,100.0,97,1x35,2160,94.87,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gaarden,7607MJ,7607MJ,ALMELO,17,100.0,100.0,94,1x35,2520,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gaarden,7607MK,7607MK,ALMELO,24,95.83,100.0,96,1x35,3921,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bongerd,7607ML,7607ML,ALMELO,19,100.0,100.0,100,1x35,2366,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NA,7607NA,ALMELO,20,100.0,100.0,85,1x35,2026,80.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NB,7607NB,ALMELO,13,100.0,100.0,54,1x35,3662,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NC,7607NC,ALMELO,27,100.0,96.3,52,1x35,3701,77.78,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607ND,7607ND,ALMELO,16,100.0,100.0,56,1x35,1991,81.25,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NE,7607NE,ALMELO,14,100.0,100.0,57,1x25,1557,85.71,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Denizli,7607NG,7607NG,ALMELO,14,78.57,92.86,43,1x35,8597,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NH,7607NH,ALMELO,27,77.78,100.0,67,1x35,3171,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hofkampstraat,7607NJ,7607NJ,ALMELO,35,100.0,100.0,80,1x35,3058,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Krikkenstraat,7607NK,7607NM,ALMELO,22,95.45,95.45,68,1x35,5029,86.36,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Marchelmlaan,7607NN,7607NN,ALMELO,13,84.62,100.0,54,1x35,3094,84.62,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Thomas a Kempislaan,7607NP,7607NP,ALMELO,16,93.75,100.0,81,1x35,3211,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Geert Grootelaan,7607NR,7607NR,ALMELO,15,100.0,100.0,80,1x35,2513,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reviuslaan,7607NS,7607NS,ALMELO,16,100.0,100.0,44,1x35,3355,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reviuslaan,7607NT,7607NV,ALMELO,24,95.83,100.0,38,3x25,3100,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Thomas Ainsworthlaan,7607NW,7607NW,ALMELO,127,100.0,99.21,57,1x25,1401,85.83,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hanzelaan,7607NX,7607NX,ALMELO,41,95.12,100.0,98,1x35,2873,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Castellolaan,7607NZ,7607PB,ALMELO,31,93.55,100.0,58,1x35,6284,96.77,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rijnstraat,7607PC,7607PC,ALMELO,63,100.0,100.0,95,1x35,2175,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Waalstraat,7607PD,7607PD,ALMELO,17,94.12,100.0,100,1x35,2028,82.35,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Maasstraat,7607PE,7607PG,ALMELO,34,100.0,97.06,56,1x35,1871,85.29,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Maasstraat,7607PH,7607PH,ALMELO,25,100.0,100.0,60,1x25,1540,92.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Maasstraat,7607PJ,7607PJ,ALMELO,18,100.0,100.0,50,1x25,1844,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Berkelstraat,7607PK,7607PK,ALMELO,21,100.0,95.24,33,1x25,5572,85.71,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Scheldehof,7607PL,7607PL,ALMELO,18,94.44,100.0,67,1x35,2529,83.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Merwedehof,7607PM,7607PM,ALMELO,17,100.0,100.0,47,1x25,2115,88.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lekstraat,7607PN,7607PN,ALMELO,14,92.86,100.0,50,1x35,4102,85.71,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Biel,7607PP,7607PP,ALMELO,19,94.74,100.0,63,1x35,6819,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Kortrijk,7607PR,7607PR,ALMELO,17,100.0,100.0,71,1x25,1639,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Kortrijk,7607PS,7607PS,ALMELO,17,100.0,100.0,53,1x25,2386,88.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Kortrijk,7607PT,7607PW,ALMELO,30,96.67,100.0,43,1x25,3096,93.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laan van Koge,7607PX,7607RE,ALMELO,43,81.4,95.35,56,3x25,7186,97.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jura,7607RG,7607RG,ALMELO,13,61.54,100.0,54,3x25,9303,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jura,7607RH,7607RH,ALMELO,13,76.92,92.31,38,1x35,8770,84.62,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Bolkshuis,7607RM,7607RM,ALMELO,12,91.67,100.0,75,1x35,4745,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Brinkhuis,7607RN,7607RN,ALMELO,26,96.15,100.0,92,1x35,4479,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Wolfshuis,7607RP,7607RP,ALMELO,17,94.12,100.0,65,1x35,5454,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Hulshorst,7607RR,7607RS,ALMELO,25,84.0,100.0,76,1x35,4669,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Reefman,7607RT,7607RT,ALMELO,12,75.0,100.0,67,1x35,6520,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Kalkhaar,7607RV,7607RW,ALMELO,18,100.0,100.0,72,3x25,8214,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Centrumplein,7607SB,7607SB,ALMELO,21,100.0,80.95,81,1x35,3409,95.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Waagplein,7607SE,7607SG,ALMELO,60,98.33,100.0,93,1x35,2601,95.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Aletta Jacobsstraat,7607SH,7607SH,ALMELO,51,100.0,100.0,100,1x35,1627,96.08,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wilhelmina Druckerpad,7607SJ,7607SK,ALMELO,49,100.0,93.88,96,1x35,2933,93.88,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Joke Smitstraat,7607SL,7607SL,ALMELO,44,100.0,100.0,100,1x35,1679,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rosa Luxemburgstraat,7607SM,7607SM,ALMELO,11,100.0,81.82,45,3x25,15043,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klara Zetkinstraat,7607SN,7607SN,ALMELO,21,95.24,100.0,95,1x35,3142,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klara Zetkinstraat,7607SP,7607SP,ALMELO,20,100.0,100.0,100,1x35,1328,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Klara Zetkinstraat,7607SR,7607SV,ALMELO,42,97.62,83.33,81,1x35,6644,97.62,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kieftsbeeklaan,7607TA,7607TA,ALMELO,39,71.79,100.0,77,1x35,4710,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gravenallee,7607TB,7607TB,ALMELO,10,100.0,100.0,40,3x25,20047,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boershuisweg,7607TC,7607TL,ALMELO,60,91.67,96.67,70,3x25,10205,95.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Toekomstweg,7607TM,7607TM,ALMELO,26,84.62,96.15,81,1x35,3706,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sportlaan,7607TN,7607TN,ALMELO,53,94.34,100.0,81,1x35,4680,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Windslaan,7607TP,7607TP,ALMELO,23,86.96,95.65,74,1x35,3998,95.65,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Windslaan,7607TR,7607TR,ALMELO,25,88.0,96.0,72,1x35,4329,96.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Paradijsweg,7607TS,7607TS,ALMELO,10,90.0,100.0,60,1x35,5531,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Paradijsweg,7607TT,7607TT,ALMELO,17,100.0,100.0,71,1x35,3628,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kollenveldsweg,7607TV,7607TV,ALMELO,27,66.67,100.0,96,1x35,3312,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hospitaalweg,7607TW,7607VC,ALMELO,36,97.22,100.0,56,1x35,10213,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hantermansstraat,7607VD,7607VD,ALMELO,14,85.71,100.0,93,1x35,11123,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hantermansdwarsgang,7607VE,7607VH,ALMELO,24,100.0,95.83,92,1x35,2925,75.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prins Hendrikstraat,7607VJ,7607VJ,ALMELO,24,100.0,100.0,96,1x35,2366,95.83,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hogebeldsweg,7607VK,7607VL,ALMELO,27,100.0,100.0,93,1x35,2280,92.59,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Julianastraat,7607VM,7607VM,ALMELO,12,100.0,100.0,75,1x35,2143,75.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wilhelminastraat,7607VN,7607VN,ALMELO,18,100.0,100.0,100,1x35,2177,94.44,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Emmastraat,7607VP,7607VP,ALMELO,23,100.0,100.0,96,1x35,2457,86.96,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noorderstraat,7607VR,7607VR,ALMELO,14,100.0,100.0,100,1x35,2582,85.71,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noorderstraat,7607VT,7607VT,ALMELO,11,100.0,100.0,91,1x35,2014,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prins Bernhardstraat,7607VW,7607VW,ALMELO,18,100.0,100.0,100,1x35,2357,94.44,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Beatrixstraat,7607VX,7607VX,ALMELO,45,100.0,97.78,76,1x35,2973,93.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sumatrastraat,7607VZ,7607WB,ALMELO,18,100.0,100.0,89,1x35,2510,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sumatraplein,7607WC,7607WD,ALMELO,16,100.0,100.0,94,1x35,3283,87.5,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lagebeldsweg,7607WE,7607WE,ALMELO,20,100.0,100.0,100,1x35,2213,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hoge Es,7607WG,7607WG,ALMELO,11,100.0,100.0,100,1x35,1459,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Beldsteeg,7607WH,7607XB,ALMELO,26,100.0,100.0,92,1x35,2777,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Celebesstraat,7607XC,7607XC,ALMELO,26,100.0,100.0,88,1x35,2761,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Brugstraat,7607XE,7607XG,ALMELO,33,100.0,100.0,94,1x35,3399,96.97,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Brugstraat,7607XH,7607XH,ALMELO,27,100.0,100.0,89,1x35,2188,81.48,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Brugstraat,7607XJ,7607XJ,ALMELO,12,91.67,91.67,67,1x35,3896,83.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Henri Dunantstraat,7607XK,7607XK,ALMELO,22,100.0,95.45,86,1x35,2186,50.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Achtzaligheden,7607XM,7607XN,ALMELO,20,100.0,95.0,70,1x35,3017,85.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Westerdokstraat,7607XP,7607XR,ALMELO,27,100.0,96.3,78,1x35,2178,92.59,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Havenkade,7607XS,7607XS,ALMELO,48,100.0,100.0,90,1x35,2612,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Zuidzijde,7607XT,7607XT,ALMELO,30,90.0,96.67,73,1x35,4898,96.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Zuidzijde,7607XV,7607XV,ALMELO,13,100.0,100.0,85,1x35,3183,92.31,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Zuidzijde,7607XW,7607XW,ALMELO,20,100.0,100.0,80,1x35,2222,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Zuidzijde,7607XX,7607XX,ALMELO,52,98.08,100.0,94,1x35,3026,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sluiskade Zuidzijde,7607XZ,7607XZ,ALMELO,20,100.0,100.0,80,1x35,3333,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Franciscanessenhof,7607ZA,7607ZA,ALMELO,24,100.0,100.0,96,1x35,1528,70.83,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Franciscanessenhof,7607ZB,7607ZB,ALMELO,12,100.0,100.0,92,1x35,907,83.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Canisiushof,7607ZC,7607ZE,ALMELO,28,78.57,96.43,75,1x35,7291,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Groot Hofstee,7607ZG,7607ZG,ALMELO,27,100.0,100.0,89,1x35,3510,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Klein Hofstee,7607ZH,7607ZH,ALMELO,10,100.0,100.0,100,1x35,2716,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Holsbrink,7607ZJ,7607ZJ,ALMELO,24,100.0,100.0,100,1x35,2944,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Zeiger,7607ZK,7607ZL,ALMELO,26,92.31,100.0,96,1x35,3046,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Verlengde Sportlaan,7607ZM,7608AA,ALMELO,15,93.33,100.0,87,1x35,6092,93.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Brecklenkamp,7608AB,7608AB,ALMELO,14,92.86,100.0,86,1x35,2148,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Brecklenkamp,7608AC,7608AC,ALMELO,18,100.0,100.0,56,1x35,3094,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laarwoud,7608AD,7608AD,ALMELO,26,92.31,100.0,88,1x35,3240,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Laarwoud,7608AE,7608AG,ALMELO,32,75.0,100.0,78,1x35,2987,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Klencke,7608AH,7608AH,ALMELO,23,86.96,100.0,70,1x35,3304,95.65,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Overcinge,7608AJ,7608AJ,ALMELO,20,60.0,100.0,90,1x35,3085,85.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Overcinge,7608AK,7608AL,ALMELO,20,95.0,100.0,80,1x35,3653,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Overcinge,7608AM,7608AM,ALMELO,16,100.0,100.0,88,1x35,3250,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oldengaerde,7608AN,7608AN,ALMELO,12,66.67,100.0,92,1x35,4439,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oldengaerde,7608AP,7608AP,ALMELO,10,90.0,100.0,80,1x35,2913,80.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oldengaerde,7608AR,7608AR,ALMELO,18,83.33,100.0,89,1x35,3192,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oldengaerde,7608AS,7608AS,ALMELO,14,78.57,100.0,100,1x35,3350,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mensinge,7608AT,7608AT,ALMELO,16,81.25,100.0,56,1x25,3691,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mensinge,7608AV,7608AV,ALMELO,10,80.0,100.0,60,1x35,3418,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Voorwijk,7608AW,7608AW,ALMELO,16,81.25,100.0,88,1x35,3125,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Havikshorst,7608AX,7608AZ,ALMELO,22,77.27,100.0,82,1x35,4052,95.45,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Singraven,7608BA,7608BA,ALMELO,19,94.74,100.0,89,1x35,3442,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Singraven,7608BB,7608BB,ALMELO,19,100.0,100.0,68,1x35,2742,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Singraven,7608BC,7608BC,ALMELO,18,94.44,100.0,78,1x35,2788,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Singraven,7608BD,7608BD,ALMELO,22,95.45,100.0,86,1x35,3165,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Singraven,7608BE,7608BE,ALMELO,23,91.3,100.0,65,1x35,3483,95.65,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Herinckhave,7608BG,7608BH,ALMELO,27,100.0,100.0,89,1x35,3086,96.3,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Herinckhave,7608BJ,7608BJ,ALMELO,16,93.75,100.0,94,1x35,3160,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Twickel,7608BK,7608BK,ALMELO,15,100.0,100.0,73,1x35,3398,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Twickel,7608BL,7608BL,ALMELO,18,100.0,100.0,83,1x35,3105,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Twickel,7608BM,7608BM,ALMELO,17,100.0,100.0,76,1x35,3400,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Twickel,7608BN,7608BN,ALMELO,15,100.0,100.0,67,1x35,3019,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Twickel,7608BP,7608BP,ALMELO,17,100.0,100.0,94,1x35,3463,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Twickel,7608BR,7608BR,ALMELO,14,100.0,100.0,79,1x35,3041,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weldam,7608BS,7608BS,ALMELO,10,100.0,100.0,90,1x35,2597,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weldam,7608BT,7608BT,ALMELO,17,100.0,100.0,100,1x35,3028,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weldam,7608BV,7608BV,ALMELO,17,94.12,100.0,76,1x35,3430,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Everlo,7608BW,7608CA,ALMELO,26,92.31,100.0,81,1x35,4577,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Haere,7608CB,7608CB,ALMELO,20,100.0,100.0,100,1x35,1542,90.0,0.0
